priority,sourceid,tic_id,ra,dec,l,b,mag_avg,true_period,true_amplitude,cv_prob,in_tic,has_tess_data,tess_sectors,in_bulge,period_hours
4,8307683017931,1469651636.0,267.4692423334661,-18.674253034301103,9.302464544252356,4.459860841622239,15.324181,1.3497508043344268,0.495263118743896,0.98316133,True,False,,True,32.394019304026244
4,9249809036039,1604748271.0,271.540541391533,-28.074329444235342,3.016464376589372,-3.4666964529774136,15.909992,1.4468662335234228,0.6097065734863278,0.98316133,True,False,,True,34.72478960456215
4,9028718005647,152532429.0,279.7093911545286,-25.747178192603982,8.467815638929276,-8.860475179044377,15.729595,1.636422762241793,0.6344344139099114,0.98316133,True,False,,True,39.274146293803035
4,9712654002328,1566674257.0,271.1958437555055,-32.93899069755905,358.6025925818183,-5.562818998910335,15.742573,1.7090190060003658,0.482765464782716,0.98316133,True,False,,True,41.01645614400878
4,9286652005147,1439423624.0,269.61922911651635,-28.426262525922965,1.8761815221968463,-2.1662517549672238,13.711306,0.9619084263178144,0.91117663383484,0.98316133,True,False,,True,23.085802231627547
4,9397313049607,1592790070.0,275.7373399486309,-29.579922224243436,3.418843727760804,-7.419143625830687,15.647442,1.9655478768151835,0.7416614818572995,0.98316133,True,False,,True,47.17314904356441
3,11730311010886,209162127.0,209.9676964997765,-59.84738511419162,311.4341065665086,1.8899122193172768,12.041822,1.3261371562938435,0.1506258010864272,0.98316133,True,False,,False,31.827291751052243
4,9151509000847,1605720672.0,271.900263318968,-27.05430520670119,4.065044017472594,-3.2513072050808423,14.683755,0.2496714967149671,0.7782440471649164,0.98316133,True,False,,True,5.99211592115921
4,9348091008497,1439032391.0,269.5878407777625,-29.04346825051007,1.3269150702858146,-2.449971196541126,14.868835,1.05701764585258,0.7412980461120586,0.98316133,True,False,,True,25.36842350046192
4,9909221016506,1412910165.0,267.6206634919716,-35.093368526873576,355.25124429311825,-4.05689209486702,15.466305,1.1975746717747218,0.9747588920593272,0.98316133,True,False,,True,28.741792122593324
4,8537049090565,1465058181.0,266.60770978832966,-20.90592451566421,6.964397894026038,4.011871603944944,16.618637,1.019162289364634,0.6518359756469749,0.98316133,True,False,,True,24.459894944751213
4,9196591007077,379298600.0,274.16276268897724,-27.47831743816798,4.651541763914417,-5.221617069205981,14.986801,1.0699982131029842,0.3207178115844726,0.98316133,True,False,,True,25.67995711447162
4,9192489018119,1599285407.0,273.6633620285672,-27.473492523872917,4.446674072739488,-4.828315551533373,16.208178,1.5200432908329229,0.8767939376831073,0.98316133,True,False,,True,36.481038979990146
4,9139216006610,1606532742.0,271.3877251881788,-26.900416114606763,3.977663681293884,-2.7772787058429604,15.785334,1.6538438639084962,0.6125358581542955,0.98316133,True,False,,True,39.69225273380391
4,9524230012745,1568660151.0,270.53844378840193,-30.896990941913742,0.1206106799522689,-4.0819078596971465,14.372959,1.3186585536188808,0.5621191883087153,0.98316133,True,False,,True,31.647805286853142
4,9106462007684,1608069652.0,272.6418865504506,-26.598854017261043,4.7842039199057655,-3.611977499334978,15.537729,1.146977084544828,0.5758485412597647,0.98316133,True,False,,True,27.527450029075872
4,9106462007684,1608069652.0,272.6418865504506,-26.598854017261043,4.7842039199057655,-3.611977499334978,15.537729,1.146977084544828,0.5758485412597647,0.98316133,True,False,,True,27.527450029075872
4,9905135003180,1410111283.0,268.54955881520743,-35.03549100130552,355.686481218174,-4.683855277700563,16.027355,1.188147002305486,0.6450971698760988,0.98316133,True,False,,True,28.515528055331664
4,9593728055650,1357760193.0,258.7843700435389,-31.62566143877916,354.13172323876387,4.016089003690815,14.8088045,1.5185475396492762,0.3455596160888685,0.98316133,True,False,,True,36.44514095158263
4,9225233005860,1604999660.0,271.5538479094659,-27.805662301326056,3.2574777989211223,-3.3465387236976,14.744815,1.2577967677138664,0.3314313888549804,0.98316133,True,False,,True,30.18712242513279
4,9159703002143,1605660323.0,272.04855873305974,-27.094858214240336,4.093409451601983,-3.386504744638145,14.93568,3.048901328406309,0.7745831966400161,0.98316133,True,False,,True,73.17363188175142
4,9360396001269,1589826928.0,271.0266608762573,-29.17213303316036,1.83568001707918,-3.6070097223707305,16.03132,1.0970241027165608,0.6225759124755843,0.98316133,True,False,,True,26.32857846519746
4,9487235080968,1358989043.0,259.0630353761481,-30.509023903932235,355.18351352912646,4.46736010163937,15.752441,1.2196594466892954,0.665039205551146,0.98316133,True,False,,True,29.27182672054309
