sourceid,uniqueid,tic_id,ra,dec,tic_tmag,cv_prob,composite_score,tess_sectors,target,Observable In Cycle 8,Edge Warning,Separation_1,Long.,Lat.,Sector,Camera,CCD,Col,Row,midpoint,GroupID,GroupSize,Separation
10335255009479,9479000018726,3.30513414E8,272.04734613038977,-39.973049548515085,12.1889,0.16673563,0.013679300839288203,,TIC 330513414.0,true,false,0.0,271.6366,-16.5454,66,1,3,1106.9463,1630.5982,June 2023,200,5,0.22037565470201087
10335255009479,9479000018726,3.30513414E8,272.04734613038977,-39.973049548515085,12.1889,0.16673563,0.013679300839288203,,TIC 330513414.0,true,false,0.0,271.6366,-16.5454,93,1,3,1184.0413,1627.2194,June 2025,200,5,0.22037565470201087
10335255009479,9479000018726,3.30513414E8,272.04734613038977,-39.973049548515085,12.1889,0.16673563,0.013679300839288203,,TIC 330513414.0,true,false,0.0,271.6366,-16.5454,104,1,3,1194.2176,902.2035,May 2026,200,5,0.22037565470201087
9958433023792,23792000021005,5.8778019E7,272.92173447162054,-35.65220111064841,12.7662,0.17459325,0.013676211401983364,,TIC 58778019.0,true,false,0.0,272.429,-12.2376,13,1,4,1448.5846,1132.9601,July 2019,201,4,0.10118322127387701
9958433023792,23792000021005,5.8778019E7,272.92173447162054,-35.65220111064841,12.7662,0.17459325,0.013676211401983364,,TIC 58778019.0,true,false,0.0,272.429,-12.2376,66,1,3,926.8111,887.6724,June 2023,201,4,0.10118322127387701
9958433023792,23792000021005,5.8778019E7,272.92173447162054,-35.65220111064841,12.7662,0.17459325,0.013676211401983364,,TIC 58778019.0,true,false,0.0,272.429,-12.2376,93,1,3,1006.706,884.942,June 2025,201,4,0.10118322127387701
9958433023792,23792000021005,5.8778019E7,272.92173447162054,-35.65220111064841,12.7662,0.17459325,0.013676211401983364,,TIC 58778019.0,true,false,0.0,272.429,-12.2376,104,1,3,545.4624,444.5606,May 2026,201,4,0.10118322127387701
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,13,1,4,1278.0507,927.9252,July 2019,203,6,0.11629203173884305
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,66,1,3,731.504,690.5141,June 2023,203,6,0.11629203173884305
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,91,4,3,94.9978,672.4092,April 2025,203,6,0.11629203173884305
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,92,1,4,2007.3364,2040.2144,May 2025,203,6,0.11629203173884305
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,93,1,3,812.7649,687.8904,June 2025,203,6,0.11629203173884305
9851951027420,27420000019712,6.178623E7,274.1322704638342,-34.48111940539133,12.5342,0.17125005,0.013662623063298813,,TIC 61786230.0,true,false,0.0,273.4702,-11.0916,104,1,3,263.424,421.6242,May 2026,203,6,0.11629203173884305
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,39,1,3,593.7808,1632.2165,June 2021,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,66,1,3,1607.5653,1354.5899,June 2023,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,93,1,3,1684.4355,1352.4507,June 2025,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,104,1,3,1375.3689,343.9443,May 2026,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,39,1,3,593.7808,1632.2165,June 2021,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,66,1,3,1607.5653,1354.5899,June 2023,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,93,1,3,1684.4355,1352.4507,June 2025,204,8,0.11292768436272532
10208235041184,41184000109614,2.46017151E8,268.1998657994242,-38.48051561425925,12.9233,0.1765395,0.013660558835591528,,TIC 246017151.0,true,false,0.0,268.5408,-15.0504,104,1,3,1375.3689,343.9443,May 2026,204,8,0.11292768436272532
9897023030153,30153000036506,6.5097093E7,275.5554069207656,-34.96811978713695,12.8084,0.17482647,0.013649360575872084,,TIC 65097093.0,true,false,0.0,274.6455,-11.6184,13,1,4,1071.4886,1017.3957,July 2019,208,4,0.06892192398745718
9897023030153,30153000036506,6.5097093E7,275.5554069207656,-34.96811978713695,12.8084,0.17482647,0.013649360575872084,,TIC 65097093.0,true,false,0.0,274.6455,-11.6184,66,1,3,532.5334,792.0934,June 2023,208,4,0.06892192398745718
9897023030153,30153000036506,6.5097093E7,275.5554069207656,-34.96811978713695,12.8084,0.17482647,0.013649360575872084,,TIC 65097093.0,true,false,0.0,274.6455,-11.6184,93,1,3,614.3162,789.0964,June 2025,208,4,0.06892192398745718
9897023030153,30153000036506,6.5097093E7,275.5554069207656,-34.96811978713695,12.8084,0.17482647,0.013649360575872084,,TIC 65097093.0,true,false,0.0,274.6455,-11.6184,104,1,3,191.9809,637.5538,May 2026,208,4,0.06892192398745718
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,13,1,4,1826.7114,1825.5458,July 2019,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,39,1,3,350.1803,1829.6004,June 2021,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,66,1,3,1370.5901,1546.4548,June 2023,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,93,1,3,1447.2982,1543.7173,June 2025,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,104,1,3,1331.1599,658.2422,May 2026,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,13,1,4,1826.7114,1825.5458,July 2019,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,39,1,3,350.1803,1829.6004,June 2021,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,66,1,3,1370.5901,1546.4548,June 2023,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,93,1,3,1447.2982,1543.7173,June 2025,209,10,0.07688264593151783
10298368028895,28895000208708,4.69515599E8,270.0269963441379,-39.5594804784666,12.6317,0.17238344,0.013646891550622639,,TIC 469515599.0,true,false,0.0,270.0217,-16.1202,104,1,3,1331.1599,658.2422,May 2026,209,10,0.07688264593151783
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,13,1,4,1799.5773,1794.7945,July 2019,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,39,1,3,319.3422,1801.6744,June 2021,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,66,1,3,1341.5825,1518.5765,June 2023,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,93,1,3,1418.4316,1515.8039,June 2025,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,104,1,3,1290.4542,656.3569,May 2026,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,13,1,4,1799.5773,1794.7945,July 2019,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,39,1,3,319.3422,1801.6744,June 2021,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,66,1,3,1341.5825,1518.5765,June 2023,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,93,1,3,1418.4316,1515.8039,June 2025,216,10,0.0973316409450504
10286083016312,16312000007705,3.26015512E8,270.23486555470373,-39.39069656950146,12.8442,0.17493303,0.013619612743495118,,TIC 326015512.0,true,false,0.0,270.1888,-15.9516,104,1,3,1290.4542,656.3569,May 2026,216,10,0.0973316409450504
10363910002480,2480000019104,3.267701E8,270.5496849079938,-40.301280734868016,12.9301,0.17594567,0.01360744851161244,,TIC 326770100.0,true,false,0.0,270.4381,-16.8628,13,1,4,1747.1194,1951.2912,July 2019,220,5,0.08094066514929632
10363910002480,2480000019104,3.267701E8,270.5496849079938,-40.301280734868016,12.9301,0.17594567,0.01360744851161244,,TIC 326770100.0,true,false,0.0,270.4381,-16.8628,39,1,3,286.5916,1962.749,June 2021,220,5,0.08094066514929632
10363910002480,2480000019104,3.267701E8,270.5496849079938,-40.301280734868016,12.9301,0.17594567,0.01360744851161244,,TIC 326770100.0,true,false,0.0,270.4381,-16.8628,66,1,3,1308.0274,1676.3864,June 2023,220,5,0.08094066514929632
10363910002480,2480000019104,3.267701E8,270.5496849079938,-40.301280734868016,12.9301,0.17594567,0.01360744851161244,,TIC 326770100.0,true,false,0.0,270.4381,-16.8628,93,1,3,1384.4936,1673.3991,June 2025,220,5,0.08094066514929632
10363910002480,2480000019104,3.267701E8,270.5496849079938,-40.301280734868016,12.9301,0.17594567,0.01360744851161244,,TIC 326770100.0,true,false,0.0,270.4381,-16.8628,104,1,3,1373.9612,801.6254,May 2026,220,5,0.08094066514929632
10028038048935,48935000367319,3.26563001E8,270.5745715595026,-36.4558926156725,12.3191,0.16754436,0.013600373403901259,,TIC 326563001.0,true,false,0.0,270.4743,-13.0176,13,1,4,1782.0952,1279.2183,July 2019,222,5,0.08484174912433173
10028038048935,48935000367319,3.26563001E8,270.5745715595026,-36.4558926156725,12.3191,0.16754436,0.013600373403901259,,TIC 326563001.0,true,false,0.0,270.4743,-13.0176,39,1,3,233.6539,1289.3034,June 2021,222,5,0.08484174912433173
10028038048935,48935000367319,3.26563001E8,270.5745715595026,-36.4558926156725,12.3191,0.16754436,0.013600373403901259,,TIC 326563001.0,true,false,0.0,270.4743,-13.0176,66,1,3,1268.366,1012.9945,June 2023,222,5,0.08484174912433173
10028038048935,48935000367319,3.26563001E8,270.5745715595026,-36.4558926156725,12.3191,0.16754436,0.013600373403901259,,TIC 326563001.0,true,false,0.0,270.4743,-13.0176,93,1,3,1346.902,1010.5637,June 2025,222,5,0.08484174912433173
10028038048935,48935000367319,3.26563001E8,270.5745715595026,-36.4558926156725,12.3191,0.16754436,0.013600373403901259,,TIC 326563001.0,true,false,0.0,270.4743,-13.0176,104,1,3,884.7552,308.3842,May 2026,222,5,0.08484174912433173
9884728009498,9498000070114,6.3619196E7,274.9195804793144,-34.85644090954612,12.1581,0.16534609,0.013599665243746967,,TIC 63619196.0,true,false,0.0,274.1179,-11.4875,13,1,4,1163.0231,995.816,July 2019,223,4,0.1597178866731261
9884728009498,9498000070114,6.3619196E7,274.9195804793144,-34.85644090954612,12.1581,0.16534609,0.013599665243746967,,TIC 63619196.0,true,false,0.0,274.1179,-11.4875,66,1,3,623.4474,765.2393,June 2023,223,4,0.1597178866731261
9884728009498,9498000070114,6.3619196E7,274.9195804793144,-34.85644090954612,12.1581,0.16534609,0.013599665243746967,,TIC 63619196.0,true,false,0.0,274.1179,-11.4875,93,1,3,704.9093,762.3813,June 2025,223,4,0.1597178866731261
9884728009498,9498000070114,6.3619196E7,274.9195804793144,-34.85644090954612,12.1581,0.16534609,0.013599665243746967,,TIC 63619196.0,true,false,0.0,274.1179,-11.4875,104,1,3,238.4353,554.7438,May 2026,223,4,0.1597178866731261
10408959021248,21248000017020,4.695057E8,269.90916741573056,-40.90888776133228,12.7648,0.17318617,0.013567480101529207,,TIC 469505700.0,true,false,0.0,269.928,-17.4696,66,1,3,1396.6598,1776.7236,June 2023,236,3,0.10101907954101053
10408959021248,21248000017020,4.695057E8,269.90916741573056,-40.90888776133228,12.7648,0.17318617,0.013567480101529207,,TIC 469505700.0,true,false,0.0,269.928,-17.4696,93,1,3,1472.6574,1773.8495,June 2025,236,3,0.10101907954101053
10408959021248,21248000017020,4.695057E8,269.90916741573056,-40.90888776133228,12.7648,0.17318617,0.013567480101529207,,TIC 469505700.0,true,false,0.0,269.928,-17.4696,104,1,3,1508.2957,818.9329,May 2026,236,3,0.10101907954101053
9880632024117,24117000041203,6.3618389E7,274.9685192888542,-34.761412625355504,12.4505,0.16887052,0.013563352475804185,,TIC 63618389.0,true,false,0.0,274.1623,-11.3939,13,1,4,1156.0831,979.2769,July 2019,238,5,0.07686515180521035
9880632024117,24117000041203,6.3618389E7,274.9685192888542,-34.761412625355504,12.4505,0.16887052,0.013563352475804185,,TIC 63618389.0,true,false,0.0,274.1623,-11.3939,66,1,3,614.3021,748.8047,June 2023,238,5,0.07686515180521035
9880632024117,24117000041203,6.3618389E7,274.9685192888542,-34.761412625355504,12.4505,0.16887052,0.013563352475804185,,TIC 63618389.0,true,false,0.0,274.1623,-11.3939,92,1,1,73.7474,2042.8685,May 2025,238,5,0.07686515180521035
9880632024117,24117000041203,6.3618389E7,274.9685192888542,-34.761412625355504,12.4505,0.16887052,0.013563352475804185,,TIC 63618389.0,true,false,0.0,274.1623,-11.3939,93,1,3,695.8595,745.9692,June 2025,238,5,0.07686515180521035
9880632024117,24117000041203,6.3618389E7,274.9685192888542,-34.761412625355504,12.4505,0.16887052,0.013563352475804185,,TIC 63618389.0,true,false,0.0,274.1623,-11.3939,104,1,3,220.1541,547.9494,May 2026,238,5,0.07686515180521035
9995256024347,24347000007413,1.1235604E8,269.35961886110056,-36.05401675156329,12.1723,0.16466779,0.013528075219966646,,TIC 112356040.0,true,false,0.0,269.4695,-12.6159,13,1,4,1965.2274,1213.7936,July 2019,246,5,0.07930085316697982
9995256024347,24347000007413,1.1235604E8,269.35961886110056,-36.05401675156329,12.1723,0.16466779,0.013528075219966646,,TIC 112356040.0,true,false,0.0,269.4695,-12.6159,39,1,3,406.2913,1212.3669,June 2021,246,5,0.07930085316697982
9995256024347,24347000007413,1.1235604E8,269.35961886110056,-36.05401675156329,12.1723,0.16466779,0.013528075219966646,,TIC 112356040.0,true,false,0.0,269.4695,-12.6159,66,1,3,1434.7493,937.6593,June 2023,246,5,0.07930085316697982
9995256024347,24347000007413,1.1235604E8,269.35961886110056,-36.05401675156329,12.1723,0.16466779,0.013528075219966646,,TIC 112356040.0,true,false,0.0,269.4695,-12.6159,93,1,3,1513.1753,935.5229,June 2025,246,5,0.07930085316697982
9995256024347,24347000007413,1.1235604E8,269.35961886110056,-36.05401675156329,12.1723,0.16466779,0.013528075219966646,,TIC 112356040.0,true,false,0.0,269.4695,-12.6159,104,1,3,955.1731,131.6991,May 2026,246,5,0.07930085316697982
9741363018588,18588000219923,6.2543652E7,274.5058507682933,-33.23097917794727,12.6595,0.1712537,0.013527682767881829,,TIC 62543652.0,true,true,0.0,273.8243,-9.8515,13,1,4,1226.7688,707.407,July 2019,247,5,0.1645198907316085
9741363018588,18588000219923,6.2543652E7,274.5058507682933,-33.23097917794727,12.6595,0.1712537,0.013527682767881829,,TIC 62543652.0,true,true,0.0,273.8243,-9.8515,66,1,3,651.513,469.0935,June 2023,247,5,0.1645198907316085
9741363018588,18588000219923,6.2543652E7,274.5058507682933,-33.23097917794727,12.6595,0.1712537,0.013527682767881829,,TIC 62543652.0,true,true,0.0,273.8243,-9.8515,91,4,3,322.5813,614.8121,April 2025,247,5,0.1645198907316085
9741363018588,18588000219923,6.2543652E7,274.5058507682933,-33.23097917794727,12.6595,0.1712537,0.013527682767881829,,TIC 62543652.0,true,true,0.0,273.8243,-9.8515,93,1,3,733.8758,466.8207,June 2025,247,5,0.1645198907316085
9741363018588,18588000219923,6.2543652E7,274.5058507682933,-33.23097917794727,12.6595,0.1712537,0.013527682767881829,,TIC 62543652.0,true,true,0.0,273.8243,-9.8515,104,1,3,46.6978,298.8907,May 2026,247,5,0.1645198907316085
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,13,1,4,1875.5547,1512.0137,July 2019,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,39,1,3,358.1709,1514.1147,June 2021,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,66,1,3,1383.2678,1235.6739,June 2023,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,93,1,3,1460.872,1233.2215,June 2025,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,104,1,3,1125.5684,405.5869,May 2026,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,13,1,4,1875.5547,1512.0137,July 2019,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,39,1,3,358.1709,1514.1147,June 2021,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,66,1,3,1383.2678,1235.6739,June 2023,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,93,1,3,1460.872,1233.2215,June 2025,248,10,0.10039423853513824
10146814024641,24641000023804,4.69440463E8,269.82550360923653,-37.75917330888206,12.2023,0.16501683,0.013523420174885064,,TIC 469440463.0,true,false,0.0,269.8576,-14.32,104,1,3,1125.5684,405.5869,May 2026,248,10,0.10039423853513824
10019854009395,9395000092606,3.28786673E8,271.30381447977624,-36.31641918336235,12.4952,0.16858804,0.013492224214098212,,TIC 328786673.0,true,false,0.0,271.0777,-12.882,13,1,4,1677.6675,1252.194,July 2019,255,5,0.0851116944937469
10019854009395,9395000092606,3.28786673E8,271.30381447977624,-36.31641918336235,12.4952,0.16858804,0.013492224214098212,,TIC 328786673.0,true,false,0.0,271.0777,-12.882,39,1,3,124.2597,1269.2584,June 2021,255,5,0.0851116944937469
10019854009395,9395000092606,3.28786673E8,271.30381447977624,-36.31641918336235,12.4952,0.16858804,0.013492224214098212,,TIC 328786673.0,true,false,0.0,271.0777,-12.882,66,1,3,1164.8188,992.7377,June 2023,255,5,0.0851116944937469
10019854009395,9395000092606,3.28786673E8,271.30381447977624,-36.31641918336235,12.4952,0.16858804,0.013492224214098212,,TIC 328786673.0,true,false,0.0,271.0777,-12.882,93,1,3,1243.6732,990.1832,June 2025,255,5,0.0851116944937469
10019854009395,9395000092606,3.28786673E8,271.30381447977624,-36.31641918336235,12.4952,0.16858804,0.013492224214098212,,TIC 328786673.0,true,false,0.0,271.0777,-12.882,104,1,3,794.0891,364.0337,May 2026,255,5,0.0851116944937469
9978913013234,13234000154719,5.8780547E7,272.9500506659838,-35.85519742843121,12.5918,0.16974671,0.013480734287393383,,TIC 58780547.0,true,false,0.0,272.4482,-12.441,13,1,4,1443.3816,1168.5761,July 2019,260,4,0.14477395281189187
9978913013234,13234000154719,5.8780547E7,272.9500506659838,-35.85519742843121,12.5918,0.16974671,0.013480734287393383,,TIC 58780547.0,true,false,0.0,272.4482,-12.441,66,1,3,925.9028,923.6404,June 2023,260,4,0.14477395281189187
9978913013234,13234000154719,5.8780547E7,272.9500506659838,-35.85519742843121,12.5918,0.16974671,0.013480734287393383,,TIC 58780547.0,true,false,0.0,272.4482,-12.441,93,1,3,1005.6853,920.8576,June 2025,260,4,0.14477395281189187
9978913013234,13234000154719,5.8780547E7,272.9500506659838,-35.85519742843121,12.5918,0.16974671,0.013480734287393383,,TIC 58780547.0,true,false,0.0,272.4482,-12.441,104,1,3,570.183,473.7077,May 2026,260,4,0.14477395281189187
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,13,1,4,1324.5223,934.3411,July 2019,261,6,0.14910522672809587
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,66,1,3,779.0399,694.6778,June 2023,261,6,0.14910522672809587
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,91,4,3,90.8796,720.4507,April 2025,261,6,0.14910522672809587
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,92,1,4,2012.8719,1993.8491,May 2025,261,6,0.14910522672809587
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,93,1,3,860.0997,692.0893,June 2025,261,6,0.14910522672809587
9856043017515,17515000017621,6.0929543E7,273.81286832889896,-34.52066638313989,12.8313,0.17296034,0.01347956481416536,,TIC 60929543.0,true,false,0.0,273.201,-11.1237,104,1,3,300.8861,392.3346,May 2026,261,6,0.14910522672809587
9958427013398,13398000092908,5.725262E7,272.3605667290018,-35.62922288313379,12.4324,0.16753612,0.013475766545477946,,TIC 57252620.0,true,false,0.0,271.9629,-12.206,13,1,4,1529.9639,1129.278,July 2019,263,4,0.1275736063667279
9958427013398,13398000092908,5.725262E7,272.3605667290018,-35.62922288313379,12.4324,0.16753612,0.013475766545477946,,TIC 57252620.0,true,false,0.0,271.9629,-12.206,66,1,3,1006.5702,879.2987,June 2023,263,4,0.1275736063667279
9958427013398,13398000092908,5.725262E7,272.3605667290018,-35.62922288313379,12.4324,0.16753612,0.013475766545477946,,TIC 57252620.0,true,false,0.0,271.9629,-12.206,93,1,3,1086.2357,876.6763,June 2025,263,4,0.1275736063667279
9958427013398,13398000092908,5.725262E7,272.3605667290018,-35.62922288313379,12.4324,0.16753612,0.013475766545477946,,TIC 57252620.0,true,false,0.0,271.9629,-12.206,104,1,3,597.8854,383.0238,May 2026,263,4,0.1275736063667279
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,13,1,4,1282.793,738.771,July 2019,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,66,1,3,712.3259,498.6773,June 2023,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,91,4,3,292.8772,672.951,April 2025,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,92,1,4,1813.438,2046.3954,May 2025,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,93,1,3,794.3254,496.3822,June 2025,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,104,1,3,112.0255,280.8447,May 2026,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,13,1,4,1282.793,738.771,July 2019,267,12,0.15177910598355784
9753647040535,40535000017719,6.1550593E7,274.12422664626774,-33.41336292612992,12.4853,0.16809335,0.013463300841789944,,TIC 61550593.0,true,false,0.0,273.4951,-10.0241,66,1,3,712.3259,498.6773,June 2023,267,12,0.15177910598355784
